"DateTime","Branch","FromBus","ToBus","Flow (MW) (From->To)","Capacity (MW)","DynamicLoss (MW)","FixedLoss (MW)","FromBusPrice ($/MWh)","ToBusPrice ($/MWh)","BranchPrice ($/MWh)","BranchRentals ($)"
"13-FEB-2017 09:30","KPU_WKO1.1","737","152",-15.56992,114.32000,0.04734,0.00000,85.96311,85.70177,0.00000,-0.00023
"13-FEB-2017 09:30","KPU_WKO2.1","134","152",-15.57354,114.32000,0.04731,0.00000,85.96294,85.70177,0.00000,0.00023
"13-FEB-2017 09:30","KUM_OTI.1","593","595",0.86110,26.50000,0.00930,0.00000,80.60110,80.91263,0.00000,-0.24213
"13-FEB-2017 09:30","KUM_T1.T1","593","592",-8.66900,2000.00000,0.00000,0.00000,80.60110,80.60110,0.00000,0.00000
"13-FEB-2017 09:30","KWA_T3.T3","454","452",23.48937,37.60000,0.05582,0.01510,75.18037,75.51747,0.00000,1.28133
"13-FEB-2017 09:30","KWA_WIL2.1","454","476",-23.52533,57.00000,0.02841,0.00000,75.18037,75.00221,0.00000,1.02784
"13-FEB-2017 09:30","LFD_T1.T1","193","191",2.34601,2000.00000,0.00000,0.00000,78.34010,78.19109,0.00000,-0.17479
"13-FEB-2017 09:30","LFD_T2.T2","192","191",2.43799,2000.00000,0.00000,0.00000,78.04136,78.19109,0.00000,0.18252
"13-FEB-2017 09:30","LIV_NSY.1","630","632",-84.02788,202.00000,0.63313,0.00000,71.05808,70.63857,0.00000,-4.86933
"13-FEB-2017 09:30","LIV_WTK.1","630","667",-88.21076,569.67000,0.18733,0.00000,71.05808,70.24509,0.00000,29.20163
"13-FEB-2017 09:30","LST_PEN1.1","58","85",-65.02893,259.00000,0.00000,0.00000,84.12384,84.12079,0.00000,0.09924
"13-FEB-2017 09:30","LST_PEN2.1","58","85",-65.02893,259.00000,0.00000,0.00000,84.12384,84.12079,0.00000,0.09924
"13-FEB-2017 09:30","LST_QST1.1","59","87",21.36241,126.00000,0.00000,0.00000,84.12384,84.12384,0.00000,0.00000
"13-FEB-2017 09:30","LST_ROS1.1","59","756",0.00000,238.00000,0.00000,0.00000,84.12384,84.12384,0.00000,0.00000
"13-FEB-2017 09:30","LST_ROS1.2","59","58",-21.36241,183.00000,0.00000,0.00000,84.12384,84.12384,0.00000,0.00000
"13-FEB-2017 09:30","LTN_T2.T2","373","371",-1.17719,116.97000,0.00042,0.03560,75.74662,75.64990,0.00000,-1.30733
"13-FEB-2017 09:30","LTN_T3.T3","372","371",4.57852,81.65000,0.00354,0.05000,75.52393,75.64990,0.00000,-1.73660
"13-FEB-2017 09:30","LTN_TWF1.1","371","408",0.00000,2000.00000,0.00000,0.00000,75.64990,75.64990,0.00000,0.00000
"13-FEB-2017 09:30","MAH_WPI1.1","699","729",0.00000,2000.00000,0.00000,0.00000,62.82600,62.82600,0.00000,0.00000
"13-FEB-2017 09:30","MAN_NMA1.1","708","711",194.06695,312.00000,4.63967,0.00000,59.11495,61.90430,0.00000,127.05220
"13-FEB-2017 09:30","MAN_NMA2.1","708","711",193.99825,312.00000,4.63809,0.00000,59.11495,61.90430,0.00000,127.00547
"13-FEB-2017 09:30","MAN_NMA3.1","708","711",199.17482,312.00000,4.88146,0.00000,59.11495,61.90430,0.00000,126.69229
"13-FEB-2017 09:30","MAN_T1.T1","708","707",-112.57143,2000.00000,0.00000,0.00000,59.11495,59.11495,0.00000,0.00000
"13-FEB-2017 09:30","MAN_T2.T2","708","706",-112.57143,2000.00000,0.00000,0.00000,59.11495,59.11495,0.00000,0.00000
"13-FEB-2017 09:30","MAN_T3.T3","708","705",-112.57143,2000.00000,0.00000,0.00000,59.11495,59.11495,0.00000,0.00000
"13-FEB-2017 09:30","MAN_T4.T4","708","704",-112.57143,2000.00000,0.00000,0.00000,59.11495,59.11495,0.00000,0.00000
"13-FEB-2017 09:30","MAN_T5.T5","708","703",-112.57143,2000.00000,0.00000,0.00000,59.11495,59.11495,0.00000,0.00000
"13-FEB-2017 09:30","MAN_T6.T6","708","701",-112.57143,2000.00000,0.00000,0.00000,59.11495,59.11495,0.00000,0.00000
"13-FEB-2017 09:30","MAN_T7.T7","708","702",-112.57143,2000.00000,0.00000,0.00000,59.11495,59.11495,0.00000,0.00000
"13-FEB-2017 09:30","MAN_T8.T8","708","700",0.46750,2000.00000,0.00000,0.00000,59.11495,59.11495,0.00000,0.00000
"13-FEB-2017 09:30","MAN_T9.T9","708","700",0.46750,2000.00000,0.00000,0.00000,59.11495,59.11495,0.00000,0.00000
"13-FEB-2017 09:30","MAT_T1.T1","196","195",-9.50000,2000.00000,0.00000,0.00000,77.40647,77.40647,0.00000,0.00000
"13-FEB-2017 09:30","MAT_T2.T2","196","194",-9.50000,2000.00000,0.00000,0.00000,77.40647,77.40647,0.00000,0.00000
"13-FEB-2017 09:30","MCH_T1.T1","502","503",-1.81508,4.50000,0.00528,0.02760,80.75610,80.28480,0.00000,-0.89978
"13-FEB-2017 09:30","MCK_WIL1.1","481","474",0.00000,2000.00000,0.00000,0.00000,75.08075,75.08075,0.00000,0.00000
"13-FEB-2017 09:30","MCK_WIL2.1","481","474",0.00000,2000.00000,0.00000,0.00000,75.08075,75.08075,0.00000,0.00000
"13-FEB-2017 09:30","MDN_MPE1.1","25","27",53.14029,228.63000,0.31603,0.00000,86.78536,88.15760,0.00000,22.53033
"13-FEB-2017 09:30","MDN_MPE2.1","25","27",53.16515,281.40000,0.30666,0.00000,86.78536,88.15760,0.00000,22.96049
"13-FEB-2017 09:30","MDN_T5.L5","21","24",0.00000,48.00000,0.00000,0.00000,86.75771,86.75771,0.00000,0.00000
"13-FEB-2017 09:30","MDN_T5.M5","25","24",-53.23828,179.80000,0.01788,0.00000,86.78536,86.75771,0.00000,-0.03987
"13-FEB-2017 09:30","MDN_T5.T5","26","24",53.27576,179.80000,0.01583,0.04330,86.44081,86.75771,0.00000,5.87665
"13-FEB-2017 09:30","MDN_T6.L6","22","23",0.00000,47.63000,0.00000,0.00000,86.72583,86.72583,0.00000,0.00000
"13-FEB-2017 09:30","MDN_T6.M6","25","23",-53.11496,180.80000,0.02993,0.00000,86.78536,86.72583,0.00000,0.28229
"13-FEB-2017 09:30","MDN_T6.T6","26","23",53.11909,180.80000,0.00413,0.00000,86.44081,86.72583,0.00000,7.39095
"13-FEB-2017 09:30","MGM_MST1.1","456","462",-7.46897,135.00000,0.04981,0.00000,76.85767,77.16475,0.00000,-3.06095
"13-FEB-2017 09:30","MGM_T2.T2","456","455",5.31150,27.10000,0.00935,0.01634,76.85767,77.17187,0.00000,-0.15692
"13-FEB-2017 09:30","MGM_T3.T3","456","455",5.30049,27.10000,0.00931,0.01634,76.85767,77.17187,0.00000,-0.15692
"13-FEB-2017 09:30","MGM_WDV1.1","456","411",-3.21916,135.00000,0.00998,0.00000,76.85767,76.22597,0.00000,0.63327
"13-FEB-2017 09:30","MHO_T1.T1","375","374",-28.00000,2000.00000,0.00000,0.00000,75.48900,75.48900,0.00000,0.00000
"13-FEB-2017 09:30","MHO_T3.T3","377","375",-1.79918,36.60000,0.00094,0.03000,75.52832,75.48900,0.00000,-1.13311
"13-FEB-2017 09:30","MHO_T4.T4","376","375",-1.77932,37.20000,0.00091,0.03900,75.52763,75.48900,0.00000,-1.47260
"13-FEB-2017 09:30","MKE_T1.T1","328","326",-23.30000,2000.00000,0.00000,0.00000,75.99616,75.99616,0.00000,0.00000
"13-FEB-2017 09:30","MKE_T2.T2","328","327",-23.30000,2000.00000,0.00000,0.00000,75.99616,75.99616,0.00000,0.00000
"13-FEB-2017 09:30","MLG_T1.T1","459","457",7.84558,30.20000,0.01248,0.01360,74.98901,75.20539,0.00000,-0.13169
"13-FEB-2017 09:30","MLG_T2.T2","460","457",7.78988,30.20000,0.01238,0.01360,75.00248,75.20539,0.00000,-0.18668
"13-FEB-2017 09:30","MLG_T3.T3","459","458",7.95184,63.50000,0.00823,0.05100,74.98901,75.07347,0.00000,-1.88765
"13-FEB-2017 09:30","MLG_T4.T4","460","458",7.90057,63.50000,0.00818,0.05100,75.00248,75.07347,0.00000,-1.94093
"13-FEB-2017 09:30","MNG_OTA1.1","62","70",-58.77314,305.00000,0.03641,0.00000,84.10307,83.96068,0.00000,2.65333
"13-FEB-2017 09:30","MNG_OTA2.1","62","70",-58.74181,305.00000,0.03640,0.00000,84.10307,83.96068,0.00000,2.65154
"13-FEB-2017 09:30","MNG_ROS1.1","62","89",14.38240,95.00000,0.02750,0.00000,84.10307,84.82222,0.00000,4.00533
"13-FEB-2017 09:30","MNG_ROS2.1","62","89",14.36160,95.00000,0.02736,0.00000,84.10307,84.82222,0.00000,4.00357
"13-FEB-2017 09:30","MNG_T1.T1","62","61",41.69681,118.00000,0.05564,0.02950,84.10307,84.36627,0.00000,1.89571
"13-FEB-2017 09:30","MNG_T2.T2","62","61",41.69681,118.00000,0.05549,0.02950,84.10307,84.36627,0.00000,1.90227
"13-FEB-2017 09:30","MNI_MKE_SFD1.1","315","330",41.21004,95.00000,0.13571,0.00000,76.49052,76.96996,0.00000,4.65626
"13-FEB-2017 09:30","MNI_MKE_SFD1.2","315","345",5.23792,92.00000,0.03561,0.00000,76.49052,76.97881,0.00000,-0.09171
"13-FEB-2017 09:30","MNI_MKE_SFD1.3","328","315",46.60000,114.00000,0.15203,0.00000,75.99616,76.49052,0.00000,5.70397
"13-FEB-2017 09:30","MNI_T3.T3","330","329",3.18705,22.70000,0.00135,0.02251,76.96996,77.00293,0.00000,-0.86621
"13-FEB-2017 09:30","MNI_T4.T4","330","329",3.22121,22.70000,0.00139,0.02251,76.96996,77.00293,0.00000,-0.86712
"13-FEB-2017 09:30","MOK_T1.T1","199","198",-25.36030,2000.00000,0.00000,0.00000,78.65643,78.65643,0.00000,0.00000
"13-FEB-2017 09:30","MOK_T11.T11","199","198",-20.31095,2000.00000,0.00000,0.00000,78.65643,78.65643,0.00000,0.00000
"13-FEB-2017 09:30","MOK_T2.T2","199","197",-50.32875,2000.00000,0.00000,0.00000,78.65643,78.65643,0.00000,0.00000
"13-FEB-2017 09:30","MOK_WKM.1","199","279",96.00000,2000.00000,0.00000,0.00000,78.65643,78.65643,0.00000,0.00000
"13-FEB-2017 09:30","MST_T2.T2","462","461",15.18888,74.60000,0.01590,0.02060,77.16475,77.34260,0.00000,-0.06080
"13-FEB-2017 09:30","MST_T3.T3","462","461",15.19643,74.60000,0.01581,0.02060,77.16475,77.34260,0.00000,-0.05662
"13-FEB-2017 09:30","MST_UHT1.1","431","462",19.03886,88.00000,0.13073,0.00000,76.26948,77.16475,0.00000,3.47851
"13-FEB-2017 09:30","MST_UHT1.2","431","472",-23.69115,63.36000,0.26272,0.00000,76.26948,74.68718,0.00000,8.72468
"13-FEB-2017 09:30","MST_UHT2.1","432","462",19.09834,88.00000,0.13158,0.00000,76.26922,77.16475,0.00000,3.47491
"13-FEB-2017 09:30","MST_UHT2.2","432","472",-23.65601,63.36000,0.26178,0.00000,76.26922,74.68718,0.00000,8.72966
"13-FEB-2017 09:30","MTI_T1.T1","210","209",-19.44444,2000.00000,0.00000,0.00000,78.37812,78.37812,0.00000,0.00000
"13-FEB-2017 09:30","MTI_T10.T10","210","200",-19.44444,2000.00000,0.00000,0.00000,78.37812,78.37812,0.00000,0.00000
"13-FEB-2017 09:30","MTI_T2.T2","210","208",-19.44444,2000.00000,0.00000,0.00000,78.37812,78.37812,0.00000,0.00000
"13-FEB-2017 09:30","MTI_T3.T3","207","210",19.44444,2000.00000,0.00000,0.00000,78.37812,78.37812,0.00000,0.00000
"13-FEB-2017 09:30","MTI_T4.T4","206","210",19.44444,2000.00000,0.00000,0.00000,78.37812,78.37812,0.00000,0.00000
"13-FEB-2017 09:30","MTI_T5.T5","205","210",19.44444,2000.00000,0.00000,0.00000,78.37812,78.37812,0.00000,0.00000
"13-FEB-2017 09:30","MTI_T6.T6","210","204",-19.44444,2000.00000,0.00000,0.00000,78.37812,78.37812,0.00000,0.00000
"13-FEB-2017 09:30","MTI_T7.T7","210","203",-19.44444,2000.00000,0.00000,0.00000,78.37812,78.37812,0.00000,0.00000
"13-FEB-2017 09:30","MTI_T8.T8","210","202",-19.44444,2000.00000,0.00000,0.00000,78.37812,78.37812,0.00000,0.00000
"13-FEB-2017 09:30","MTI_WKM1.1","210","280",111.55001,178.33000,0.21023,0.00000,78.37812,78.65643,0.00000,7.25483
"13-FEB-2017 09:30","MTI_WKM2.1","210","280",111.40798,178.33000,0.20998,0.00000,78.37812,78.65643,0.00000,7.24502
"13-FEB-2017 09:30","MTI_WPA.1","210","283",-48.00000,112.41000,0.04201,0.00000,78.37812,78.24768,0.00000,1.48398
"13-FEB-2017 09:30","MTM_T1.T1","212","211",20.17351,90.30000,0.02138,0.02460,79.46334,79.63111,0.00000,-0.13866
"13-FEB-2017 09:30","MTM_T3.T3","212","211",20.17978,90.30000,0.02131,0.02460,79.46334,79.63111,0.00000,-0.13508
"13-FEB-2017 09:30","MTN_T1.T1","380","378",7.13341,23.62000,0.00711,0.05100,77.75006,77.88435,0.00000,-1.78379
"13-FEB-2017 09:30","MTN_T2.T2","379","378",5.38771,19.60000,0.00621,0.04260,77.74925,77.88435,0.00000,-1.53688
"13-FEB-2017 09:30","MTO_T2.T2","30","28",12.84180,30.21000,0.04680,0.02000,89.82579,90.45510,0.00000,1.01962
"13-FEB-2017 09:30","MTR_OKN1.1","382","386",23.65551,57.14000,0.33911,0.00000,79.14867,80.03625,0.00000,-3.07236
"13-FEB-2017 09:30","MTR_T2.T2","382","381",4.18565,26.10000,0.00215,0.03900,79.14867,79.28183,0.00000,-1.35270
"13-FEB-2017 09:30","NAP_NTM1.1","214","217",-81.00000,953.00000,0.00000,0.00000,77.49157,77.49157,0.00000,0.00000
"13-FEB-2017 09:30","NAP_OKI2.1","214","233",20.66599,469.00000,0.02121,0.00000,77.49157,77.60769,0.00000,0.37682
"13-FEB-2017 09:30","NAP_RKA1.1","213","242",0.00000,2000.00000,0.00000,0.00000,77.49157,77.49157,0.00000,0.00000
"13-FEB-2017 09:30","NAP_T1.T1","214","213",-137.00000,2000.00000,0.00000,0.00000,77.49157,77.49157,0.00000,0.00000
"13-FEB-2017 09:30","NAP_WRK2.1","214","291",197.33401,469.00000,0.40999,0.00000,77.49157,77.78414,0.00000,12.92174
"13-FEB-2017 09:30","NMA_T1.T1","711","710",1.35501,67.50000,0.00111,0.03166,61.90430,61.95567,0.00000,-0.98045
"13-FEB-2017 09:30","NMA_T2.T2","711","710",1.35090,67.50000,0.00113,0.03166,61.90430,61.95567,0.00000,-0.98107
"13-FEB-2017 09:30","NMA_TMH1.1","711","726",27.52912,347.00000,0.28563,0.00000,61.90430,62.68155,0.00000,1.74676
"13-FEB-2017 09:30","NMA_TMH2.1","711","726",27.50741,347.00000,0.28702,0.00000,61.90430,62.68155,0.00000,1.69465
"13-FEB-2017 09:30","NMA_TWI1.1","711","727",153.50426,383.00000,0.73450,0.00000,61.90430,62.54852,0.00000,26.47443
"13-FEB-2017 09:30","NMA_TWI2.1","711","727",153.51128,383.00000,0.73457,0.00000,61.90430,62.54852,0.00000,26.47457
"13-FEB-2017 09:30","NMA_WHL.1","710","728",0.00000,2000.00000,0.00000,0.00000,61.95567,61.95567,0.00000,0.00000
"13-FEB-2017 09:30","NPK_T1.T1","384","383",1.65156,15.00000,0.00081,0.01150,80.81957,80.85941,0.00000,-0.46494
"13-FEB-2017 09:30","NPL_SFD1.1","335","346",-13.90708,559.00000,0.02479,0.00000,77.14841,77.00000,0.00000,0.07580
"13-FEB-2017 09:30","NPL_SFD2.1","335","346",-13.88255,559.00000,0.02481,0.00000,77.14841,77.00000,0.00000,0.07306
"13-FEB-2017 09:30","NPL_T6.T6","334","332",5.59492,32.58000,0.00381,0.03000,77.18382,77.33397,0.00000,-0.88734
"13-FEB-2017 09:30","NPL_T7.T7","334","332",5.59473,32.58000,0.00384,0.03000,77.18382,77.33397,0.00000,-0.88850
"13-FEB-2017 09:30","NPL_T8.L8","777","333",0.00000,69.30000,0.00000,0.00000,77.17668,77.17668,0.00000,0.00000
"13-FEB-2017 09:30","NPL_T8.M8","334","333",-27.57802,194.15000,0.00301,0.00000,77.18382,77.17668,0.00000,-0.01767
"13-FEB-2017 09:30","NPL_T8.T8","335","333",27.65993,200.05000,0.00180,0.16020,77.14841,77.17668,0.00000,-5.86055
"13-FEB-2017 09:30","NSY_PRU1.1","631","651",-4.50000,2000.00000,0.00000,0.00000,70.85819,70.85819,0.00000,0.00000
"13-FEB-2017 09:30","NSY_ROX.1","632","723",-102.91072,202.00000,1.80778,0.00000,70.63857,62.50000,0.00000,354.92364
"13-FEB-2017 09:30","NSY_T1.T1","631","632",-8.52548,34.80000,0.01443,0.02410,70.85819,70.63857,0.00000,-0.42877
"13-FEB-2017 09:30","NSY_T2.T2","631","632",-8.52548,34.80000,0.01443,0.02410,70.85819,70.63857,0.00000,-0.42877
"13-FEB-2017 09:30","NTM_T1.T1","217","216",-40.50000,2000.00000,0.00000,0.00000,77.49157,77.49157,0.00000,0.00000
"13-FEB-2017 09:30","NTM_T2.T2","217","215",-40.50000,2000.00000,0.00000,0.00000,77.49157,77.49157,0.00000,0.00000
"13-FEB-2017 09:30","OAM_BPT_WTK1.1","597","749",20.95407,49.00000,0.43601,0.00000,72.10580,74.94037,0.00000,13.36041
"13-FEB-2017 09:30","OAM_BPT_WTK1.2","597","666",-21.51108,60.59000,0.24593,0.00000,72.10580,70.26496,0.00000,10.93268
"13-FEB-2017 09:30","OAM_BPT_WTK1.3","597","618",0.31107,42.00000,0.00007,0.00000,72.10580,72.12205,0.00000,0.00000
"13-FEB-2017 09:30","OAM_STU_WTK2.1","596","634",9.22809,50.40000,0.05238,0.00000,73.75207,74.90738,0.00000,3.36886
"13-FEB-2017 09:30","OAM_STU_WTK2.2","617","665",-41.30092,60.59000,1.19935,0.00000,73.41129,70.00203,0.00000,26.37995
"13-FEB-2017 09:30","OAM_STU_WTK2.3","596","653",22.59881,73.00000,0.22812,0.00000,73.75207,74.09631,0.00000,-4.56192
"13-FEB-2017 09:30","OAM_STU_WTK2.4","617","596",32.00657,66.00000,0.17967,0.00000,73.41129,73.75207,0.00000,-1.17209
"13-FEB-2017 09:30","OAM_T1.T1","749","633",20.50711,63.30000,0.03885,0.02190,74.94037,75.13868,0.00000,-0.24907
"13-FEB-2017 09:30","OAM_T2.T2","634","633",9.16476,63.30000,0.00612,0.02190,74.90738,75.13868,0.00000,0.00730
"13-FEB-2017 09:30","OHA_T4.T4","639","638",-46.56575,2000.00000,0.00000,0.00000,70.25102,70.25102,0.00000,0.00000
"13-FEB-2017 09:30","OHA_T5.T5","639","637",-46.56575,2000.00000,0.00000,0.00000,70.25102,70.25102,0.00000,0.00000
"13-FEB-2017 09:30","OHA_T6.T6","639","636",-46.56575,2000.00000,0.00000,0.00000,70.25102,70.25102,0.00000,0.00000
"13-FEB-2017 09:30","OHA_T7.T7","639","635",-46.56575,2000.00000,0.00000,0.00000,70.25102,70.25102,0.00000,0.00000
"13-FEB-2017 09:30","OHA_TWZ1.1","639","658",93.15749,347.00000,0.09893,0.00000,70.25102,70.37864,0.00000,2.46303
"13-FEB-2017 09:30","OHA_TWZ2.1","639","658",93.10551,347.00000,0.09884,0.00000,70.25102,70.37864,0.00000,2.46303
"13-FEB-2017 09:30","OHB_T10.T10","644","642",-37.74300,2000.00000,0.00000,0.00000,70.31628,70.31628,0.00000,0.00000
"13-FEB-2017 09:30","OHB_T11.T11","644","640",-37.74300,2000.00000,0.00000,0.00000,70.31628,70.31628,0.00000,0.00000
"13-FEB-2017 09:30","OHB_T8.T8","644","643",-37.74300,2000.00000,0.00000,0.00000,70.31628,70.31628,0.00000,0.00000
"13-FEB-2017 09:30","OHB_T9.T9","644","641",-37.74300,2000.00000,0.00000,0.00000,70.31628,70.31628,0.00000,0.00000
"13-FEB-2017 09:30","OHB_TWZ.1","644","658",140.36242,694.00000,0.05163,0.00000,70.31628,70.37864,0.00000,2.55907
"13-FEB-2017 09:30","OHC_T12.T12","649","648",-37.74300,2000.00000,0.00000,0.00000,70.21258,70.21258,0.00000,0.00000
"13-FEB-2017 09:30","OHC_T13.T13","649","647",-37.74300,2000.00000,0.00000,0.00000,70.21258,70.21258,0.00000,0.00000
"13-FEB-2017 09:30","OHC_T14.T14","649","646",-37.74300,2000.00000,0.00000,0.00000,70.21258,70.21258,0.00000,0.00000
"13-FEB-2017 09:30","OHC_T15.T15","649","645",-37.74300,2000.00000,0.00000,0.00000,70.21258,70.21258,0.00000,0.00000
"13-FEB-2017 09:30","OHC_TWZ.1","649","658",113.68074,694.00000,0.09846,0.00000,70.21258,70.37864,0.00000,5.97382
"13-FEB-2017 09:30","OHK_T1.T1","222","221",-19.50000,2000.00000,0.00000,0.00000,77.93830,77.93830,0.00000,0.00000
"13-FEB-2017 09:30","OHK_T2.T2","222","220",-19.50000,2000.00000,0.00000,0.00000,77.93830,77.93830,0.00000,0.00000
"13-FEB-2017 09:30","OHK_T3.T3","222","219",-19.50000,2000.00000,0.00000,0.00000,77.93830,77.93830,0.00000,0.00000
"13-FEB-2017 09:30","OHK_T4.T4","222","218",-19.50000,2000.00000,0.00000,0.00000,77.93830,77.93830,0.00000,0.00000
"13-FEB-2017 09:30","OHK_WRK.1","222","291",-78.84906,338.37000,0.30992,0.00000,77.93830,77.78414,0.00000,-5.99963
"13-FEB-2017 09:30","OHW_OTA1.1","135","72",181.67097,615.00000,2.17130,0.00000,82.53265,83.81568,0.00000,25.54968
"13-FEB-2017 09:30","OHW_OTA2.1","135","71",180.96174,615.00000,2.16449,0.00000,82.53265,83.81361,0.00000,25.19458
"13-FEB-2017 09:30","OHW_WKM1.1","135","280",-215.03734,615.00000,4.98031,0.00000,82.53265,78.65643,0.00000,211.24723
"13-FEB-2017 09:30","OKE_OWH.1","223","239",-15.64957,57.00000,0.03074,0.00000,78.82714,78.92225,0.00000,-1.95581
"13-FEB-2017 09:30","OKE_TMI.1","223","258",19.78766,63.36000,0.14865,0.00000,78.82714,79.18157,0.00000,-2.37868
"13-FEB-2017 09:30","OKE_TRK.1","223","266",-4.17793,63.36000,0.00909,0.00000,78.82714,78.49984,0.00000,0.32529
"13-FEB-2017 09:30","OKI_T1.T1","233","230",-14.86486,2000.00000,0.00000,0.00000,77.60769,77.60769,0.00000,0.00000
"13-FEB-2017 09:30","OKI_T11.H11","230","231",0.00000,2000.00000,0.00000,0.00000,77.60769,77.60769,0.00000,0.00000
"13-FEB-2017 09:30","OKI_T11.L11","225","231",0.00000,2000.00000,0.00000,0.00000,77.60769,77.60769,0.00000,0.00000
"13-FEB-2017 09:30","OKI_T11.M11","228","231",0.00000,2000.00000,0.00000,0.00000,77.60769,77.60769,0.00000,0.00000
"13-FEB-2017 09:30","OKI_T12.L12","224","232",0.00000,2000.00000,0.00000,0.00000,77.60769,77.60769,0.00000,0.00000
"13-FEB-2017 09:30","OKI_T12.M12","226","232",0.00000,2000.00000,0.00000,0.00000,77.60769,77.60769,0.00000,0.00000
"13-FEB-2017 09:30","OKI_T12.T12","229","232",0.00000,2000.00000,0.00000,0.00000,77.60769,77.60769,0.00000,0.00000
"13-FEB-2017 09:30","OKI_T2.T2","233","229",-14.86486,2000.00000,0.00000,0.00000,77.60769,77.60769,0.00000,0.00000
"13-FEB-2017 09:30","OKI_T5.T5","233","227",-3.27027,2000.00000,0.00000,0.00000,77.60769,77.60769,0.00000,0.00000
"13-FEB-2017 09:30","OKI_WRK1.1","233","291",53.64478,469.00000,0.08350,0.00000,77.60769,77.78414,0.00000,1.48524
"13-FEB-2017 09:30","OKN_ONG1.1","386","366",20.66010,57.14000,0.18851,0.00000,80.03625,80.72343,0.00000,-0.50998
"13-FEB-2017 09:30","OKN_ONG1.2","137","366",-18.81230,57.00000,0.26224,0.00000,81.92428,80.72343,0.00000,0.55338
"13-FEB-2017 09:30","OKN_ONG1.3","384","366",-1.65929,48.85000,0.00197,0.00000,80.81957,80.72343,0.00000,0.00000
"13-FEB-2017 09:30","OKN_T2.T2","386","385",2.64931,20.00000,0.00131,0.01400,80.03625,80.07570,0.00000,-0.56053
"13-FEB-2017 09:30","ONG_T1.T1","137","136",1.70550,19.60000,0.00100,0.03100,81.92428,81.97229,0.00000,-1.27057
"13-FEB-2017 09:30","OPK_KPI_SFD2.1","314","337",3.80232,67.00000,0.00908,0.00000,76.45154,76.67194,0.00000,0.07078
"13-FEB-2017 09:30","OPK_KPI_SFD2.2","314","345",12.19768,56.00000,0.04333,0.00000,76.45154,76.97881,0.00000,1.54795
"13-FEB-2017 09:30","OPK_KPI_SFD2.3","314","325",-16.00000,2000.00000,0.00000,0.00000,76.45154,76.45154,0.00000,0.00000
"13-FEB-2017 09:30","OPK_SFD1.1","742","345",-2.39023,67.00000,0.01060,0.00000,77.25206,76.97881,0.00000,-0.08269
"13-FEB-2017 09:30","OPK_T4.T4","337","336",3.78457,34.00000,0.00385,0.01733,76.67194,77.03977,0.00000,-0.11949
"13-FEB-2017 09:30","OPK_T5.T5","742","336",2.37098,33.90000,0.00238,0.01733,77.25206,77.03977,0.00000,-1.01057
"13-FEB-2017 09:30","OTA_PAK3.1","72","76",46.54631,610.00000,0.00537,0.00000,83.81568,83.80993,0.00000,-0.35885
"13-FEB-2017 09:30","OTA_PAK4.1","71","76",50.18898,1140.00000,0.01008,0.00000,83.81361,83.80993,0.00000,-0.51453
"13-FEB-2017 09:30","OTA_PEN2.1","760","85",0.00000,191.00000,0.00000,0.00000,84.12079,84.12079,0.00000,0.00000
"13-FEB-2017 09:30","OTA_PEN5.1","71","86",117.23806,469.00000,0.19014,0.00000,83.81361,83.99097,0.00000,2.41158
"13-FEB-2017 09:30","OTA_PEN6.1","73","86",113.37363,469.00000,0.17469,0.00000,83.82558,83.99097,0.00000,2.03881
"13-FEB-2017 09:30","OTA_ROS1.1","70","89",15.78994,95.00000,0.05990,0.00000,83.96068,84.82222,0.00000,4.26129
"13-FEB-2017 09:30","OTA_ROS2.1","70","89",15.95384,95.00000,0.06147,0.00000,83.96068,84.82222,0.00000,4.26545
"13-FEB-2017 09:30","OTA_SWN.1","72","37",153.56291,915.00000,0.09102,0.00000,83.81568,83.93043,0.00000,4.99118
"13-FEB-2017 09:30","OTA_T11.T11","66","72",-22.11293,58.70000,0.05082,0.09030,84.23578,83.81568,0.00000,-1.29881
"13-FEB-2017 09:30","OTA_T12.T12","66","72",-21.63553,58.70000,0.04884,0.07930,84.23578,83.81568,0.00000,-0.85237
"13-FEB-2017 09:30","OTA_T2.L2","758","67",0.00000,79.20000,0.00000,0.00000,83.97426,83.97426,0.00000,0.00000
"13-FEB-2017 09:30","OTA_T2.M2","733","67",-26.04096,135.00000,0.00775,0.00000,84.18245,83.97426,0.00000,2.38457
"13-FEB-2017 09:30","OTA_T2.T2","72","67",26.11946,158.00000,0.00350,0.15000,83.81568,83.97426,0.00000,-4.37382
"13-FEB-2017 09:30","OTA_T3.L3","759","69",0.00000,90.60000,0.00000,0.00000,83.89531,83.89531,0.00000,0.00000
"13-FEB-2017 09:30","OTA_T3.M3","70","69",-74.90449,324.00000,0.03202,0.00000,83.96068,83.89531,0.00000,1.10421
"13-FEB-2017 09:30","OTA_T3.T3","72","69",74.94637,324.00000,0.01773,0.04830,83.81568,83.89531,0.00000,0.21387
"13-FEB-2017 09:30","OTA_T4.L4","757","68",0.00000,76.20000,0.00000,0.00000,84.12813,84.12813,0.00000,0.00000
"13-FEB-2017 09:30","OTA_T4.M4","733","68",-42.11628,254.00000,0.01113,0.00000,84.18245,84.12813,0.00000,0.67551
"13-FEB-2017 09:30","OTA_T4.T4","72","68",42.21274,254.00000,0.02131,0.15030,83.81568,84.12813,0.00000,-0.62387
